Identity Key,Canonical Brand,Canonical Identifier,Source Count,Observation Count,Verified Price Source Count,Distinct Verified Prices,Identity Status,Identity Contradictions,Market Price Status,Market Price,Observed Price Spread,All-Wall Price,All-Wall Duplicate Count,All-Wall Observed Duplicate Prices,All-Wall Evidence Quality,All-Wall Product Name,Al's Taping Tools Price,Al's Taping Tools Duplicate Count,Al's Taping Tools Observed Duplicate Prices,Al's Taping Tools Evidence Quality,Al's Taping Tools Product Name,Wall Tools Price,Wall Tools Duplicate Count,Wall Tools Observed Duplicate Prices,Wall Tools Evidence Quality,Wall Tools Product Name
columbia::hns15-3,Columbia Tools,hns15-3,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,6.20,43.74,0,43.74,single_observation,HNS15-3 Columbia Nail Spotter Door Gasket 3in #12537,,0,,,,37.54,0,37.54,single_observation,Columbia Door Gasket for 3 in. Hinged Nail Spotter (COLM-HNS15-3)
columbia::hns1a-3,Columbia Tools,hns1a-3,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.45,10.18,0,10.18,single_observation,HNS1A-3 Columbia Nail Spotter Mud Seal Strip 3in #12516,8.73,0,8.73,single_observation,Nail Spotter Mud Seal Strip 3in - HNS1A-3,,0,,,
columbia::hns20,Columbia Tools,hns20,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,3.40,20.44,0,20.44,single_observation,HNS20 Columbia Nail Spotter Wedge for Skid Nail Spotter #12278,17.04,0,17.04,single_observation,Columbia Nail Spotter Wedge for Skid Nail Spotter - HNS20,,0,,,
columbia::hns8-2,Columbia Tools,hns8-2,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,5.45,38.44,0,38.44,single_observation,HNS8-2 Columbia Nail Spotter Blade Holder 2in #12527,,0,,,,32.99,0,32.99,single_observation,Columbia Blade Holder for 2 in. Hinged Nail Spotter (COLM-HNS8-2)
columbia::hns8-3,Columbia Tools,hns8-3,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,5.45,38.44,0,38.44,single_observation,HNS8-3 Columbia Nail Spotter Blade Holder 3in #12528,,0,,,,32.99,0,32.99,single_observation,Columbia Blade Holder for 3 in. Hinged Nail Spotter (COLM-HNS8-3)
columbia::hnsa-5-2,Columbia Tools,hnsa-5-2,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,8.07,54.44,0,54.44,single_observation,HNSA-5-2 Columbia Nail Spotter Wheel Kit- 2in #12541,46.37,0,46.37,single_observation,Columbia Nail Spotter Wheel Kit- 2in,,0,,,
columbia::hp1,Columbia Tools,hp1,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,8.54,60.26,0,60.26,single_observation,Columbia Mud Pump Cylinder (Removable) HP1,,0,,,,51.72,0,51.72,single_observation,Columbia Pump Cylinder (COLM-HP1)
columbia::hp44,Columbia Tools,hp44,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.73,2.35,0,2.35,single_observation,HP44 Columbia Mud Pump Collar O-Ring #6153,,0,,,,1.62,0,1.62,single_observation,"Columbia Collar ""O"" Ring (COLM-HP44)"
columbia::hp45,Columbia Tools,hp45,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,3.19,22.60,0,22.60,single_observation,HP45 Columbia Mud Pump O-Ring Enclosure #6154,,0,,,,19.41,0,19.41,single_observation,Columbia Pump O-Ring Enclosure (COLM-HP45)
columbia::hp46,Columbia Tools,hp46,3,3,3,3,verified,,MARKET_PRICE_CONFLICT,,1.84,5.48,0,5.48,single_observation,HP46 Columbia Mud Pump Latch Keeper #6155,3.64,0,3.64,single_observation,Mud Pump Latch Keeper - HP46,3.87,0,3.87,single_observation,Columbia Latch Keeper (COLM-HP46)
columbia::hpa4,Columbia Tools,hpa4,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,20.88,147.38,0,147.38,single_observation,Columbia Mud Pump Head Casting Assembly HPA4,,0,,,,126.50,0,126.50,single_observation,Columbia Head Billet Assembly (Pump) (COLM-HPA-4)
columbia::ia90,Columbia Tools,ia90,3,3,3,2,verified,,MARKET_PRICE_CONFLICT,,0.06,91.99,0,91.99,single_observation,Columbia Inside 90 Mud Applicator Head,91.93,0,91.93,single_observation,Columbia 90 Inside Corner Mud Head,91.93,0,91.93,single_observation,Columbia Inside 90 Mud Head
columbia::ica2-1,Columbia Tools,ica2-1,3,3,3,2,verified,,MARKET_PRICE_CONFLICT,,0.86,68.99,0,68.99,single_observation,Columbia Inside Corner Applicator 2 Wheels,68.13,0,68.13,single_observation,Columbia Inside Corner Applicator 2 Wheels,68.13,0,68.13,single_observation,Columbia Inside 90 Corner Applicator 2 Wheels
columbia::ica4-1,Columbia Tools,ica4-1,3,3,3,3,verified,,MARKET_PRICE_CONFLICT,,0.56,85.99,0,85.99,single_observation,Columbia Inside Corner Applicator 4 Wheels,85.44,0,85.44,single_observation,Columbia Inside Corner Applicator 4 Wheels,85.43,0,85.43,single_observation,Columbia Inside 90 Corner Applicator 4 Wheels
columbia::icatw,Columbia Tools,icatw,3,3,3,2,verified,,MARKET_PRICE_CONFLICT,,0.19,116.99,0,116.99,single_observation,Columbia Inside 90° Applicator with Wheels,116.80,0,116.80,single_observation,Columbia Inside 90 Applicator with Wheels,116.80,0,116.80,single_observation,Columbia Two-Way Inside Corner Applicator
columbia::mh,Columbia Tools,mh,3,3,3,2,verified,,MARKET_PRICE_CONFLICT,,0.50,351.99,0,351.99,single_observation,Columbia MATRIX Extendable Flat Box Handle,351.49,0,351.49,single_observation,Columbia MATRIX Extendable Flat Box Handle,351.49,0,351.49,single_observation,Columbia Matrix Flat Box Handle
columbia::mhs,Columbia Tools,mhs,3,3,3,2,verified,,MARKET_PRICE_CONFLICT,,0.32,340.99,0,340.99,single_observation,Columbia MATRIX Extendable Short Flat Box Handle,340.67,0,340.67,single_observation,"Columbia Short Matrix Flat Box Handle 29""-39""",340.67,0,340.67,single_observation,Columbia Matrix Short Flat Box Handle
columbia::mp11,Columbia Tools,mp11,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,8.54,60.26,0,60.26,single_observation,MP11 Columbia Mud Pump Piston Shaft #6172,,0,,,,51.72,0,51.72,single_observation,Columbia Piston Shaft (COLM-MP11)
columbia::mp13,Columbia Tools,mp13,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,3.21,10.98,0,10.98,single_observation,MP13 Columbia Mud Pump Piston Backing Washer (Large) #6173,,0,,,,7.77,0,7.77,single_observation,Columbia Piston Cup Backing Washer (a.k.a. Large Retainer) (COLM-MP13)
columbia::mp13a,Columbia Tools,mp13a,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.92,13.56,0,13.56,single_observation,MP13A Columbia Mud Pump Piston Backing Washer (Small) #6174,,0,,,,11.64,0,11.64,single_observation,Columbia Piston Cup Backing Washer (a.k.a. Small Retainer) (includes MP32) (COLM-MP13A)
columbia::mp14,Columbia Tools,mp14,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.92,13.56,0,13.56,single_observation,MP14 Columbia Mud Pump Piston Cup #6175,,0,,,,11.64,0,11.64,single_observation,Columbia Piston Cup (COLM-MP14)
columbia::mp2,Columbia Tools,mp2,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,4.80,33.90,0,33.90,single_observation,Columbia Foot Valve Casting,,0,,,,29.10,0,29.10,single_observation,Columbia Foot Valve Casting (COLM-MP2)
columbia::mp23,Columbia Tools,mp23,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.78,5.65,0,5.65,single_observation,MP23 Columbia Mud Pump Mud Pump Seal #6176,,0,,,,3.87,0,3.87,single_observation,Columbia Mud Pump Seal (a.k.a U-cup) (COLM-MP23)
columbia::mp25,Columbia Tools,mp25,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.61,11.32,0,11.32,single_observation,MP25 Columbia Mud Pump Filler Stud #5872,,0,,,,9.71,0,9.71,single_observation,Columbia Filler Stud (COLM-MP25)
columbia::mp28,Columbia Tools,mp28,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,3.86,12.28,0,12.28,single_observation,MP28 Columbia Mud Pump Filler Nut #5875,,0,,,,8.42,0,8.42,single_observation,Columbia Filler Nut (COLM-MP28)
columbia::mp3,Columbia Tools,mp3,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.47,4.70,0,4.70,single_observation,MP3 Columbia Mud Pump Pump Flapper Valve #6163,,0,,,,3.23,0,3.23,single_observation,Columbia Pump Flapper Valve (COLM-MP3)
columbia::mp32,Columbia Tools,mp32,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.89,2.85,0,2.85,single_observation,MP32 Columbia Mud Pump Backing Washer Locator #5876,,0,,,,1.96,0,1.96,single_observation,Columbia Backing Washer Locator (COLM-MP32)
columbia::mp34,Columbia Tools,mp34,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,10.59,74.78,0,74.78,single_observation,MP34 Columbia Mud Pump Adaptor #5878,,0,,,,64.19,0,64.19,single_observation,Columbia Box Filler Adaptor Body (COLM-MP34)
columbia::mp36,Columbia Tools,mp36,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,2.14,7.30,0,7.30,single_observation,MP36 Columbia Mud Pump Nylatron Bushing #5879,,0,,,,5.16,0,5.16,single_observation,Columbia Nylatron Bushing (COLM-MP36)
columbia::mp39,Columbia Tools,mp39,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.02,3.28,0,3.28,single_observation,MP39 Columbia Mud Pump Sleeve #5880,,0,,,,2.26,0,2.26,single_observation,Columbia Piston Cup Sleeve (COLM-MP39)
columbia::mp5,Columbia Tools,mp5,3,3,3,3,verified,,MARKET_PRICE_CONFLICT,,5.05,26.38,0,26.38,single_observation,MP5 Columbia Mud Pump Head Bushing #6164,21.33,0,21.33,single_observation,Mud Pump Head Bushing - MP5,22.64,0,22.64,single_observation,Columbia Head Bushing (COLM-MP5)
columbia::mp6,Columbia Tools,mp6,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,5.34,37.66,0,37.66,single_observation,MP6 Columbia Mud Pump Handle Link #6165,,0,,,,32.32,0,32.32,single_observation,Columbia Handle Link (One Piece) (COLM-MP6)
columbia::mp7,Columbia Tools,mp7,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,14.93,105.42,0,105.42,single_observation,MP7 Columbia Mud Pump Handle #6167,,0,,,,90.49,0,90.49,single_observation,Columbia Handle (COLM-MP7)
columbia::mp9,Columbia Tools,mp9,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,2.56,18.08,0,18.08,single_observation,MP9 Columbia Mud Pump Standard Fitting #6169,,0,,,,15.52,0,15.52,single_observation,Columbia Box Filler Nozzle (COLM-MP9)
columbia::mp9a,Columbia Tools,mp9a,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.82,2.58,0,2.58,single_observation,MP9A Columbia Mud Pump Connecting Chain #6170,,0,,,,1.76,0,1.76,single_observation,Columbia Connecting Chain (COLM-MP9A)
columbia::ns4-2,Columbia Tools,ns4-2,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.80,37.32,0,37.32,single_observation,NS4-2 Columbia Nail Spotter Door Gasket 2in #5885,36.52,0,36.52,single_observation,Nail Spotter Door Gasket 2in - NS4-2,,0,,,
columbia::oa90,Columbia Tools,oa90,3,3,3,2,verified,,MARKET_PRICE_CONFLICT,,0.06,91.99,0,91.99,single_observation,Columbia Tools Drywall Outside Corner Bead Mud Applicator,91.93,0,91.93,single_observation,Columbia Tools Drywall Outside Corner Bead Mud Applicator,91.93,0,91.93,single_observation,Columbia Outside 90 Mud Head
columbia::predator,Columbia Tools,predator,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.01,,0,,,,1838.55,0,1838.55,single_observation,Columbia PREDATOR Carbon Fiber Automatic Taper,1838.54,0,1838.54,single_observation,Columbia Predator Automatic Taper
columbia::pts,Columbia Tools,pts,3,3,3,3,verified,,MARKET_PRICE_CONFLICT,,0.38,5962.99,0,5962.99,single_observation,Columbia Predator Tactical Set,5962.62,0,5962.62,single_observation,Columbia Tactical Set with Predator Upgrade,5962.61,0,5962.61,single_observation,Columbia Predator Tactical Set
columbia::rc,Columbia Tools,rc,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.83,1020.99,0,1020.99,single_observation,Columbia Road Case,1020.16,0,1020.16,single_observation,Columbia Road Case,,0,,,
columbia::sb2-10,Columbia Tools,sb2-10,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,2.14,23.35,0,23.35,single_observation,"Columbia Replacement 10"" Blade for Tomahawk",,0,,,,25.49,0,25.49,single_observation,Columbia 10 in. Replacement Blade for Tomahawk Smoothing Blade
columbia::sb2-12,Columbia Tools,sb2-12,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,2.69,30.09,0,30.09,single_observation,"Columbia Replacement 12"" Blade for Tomahawk",,0,,,,32.78,0,32.78,single_observation,Columbia 12 in. Replacement Blade for Tomahawk Smoothing Blade
columbia::sb2-14,Columbia Tools,sb2-14,3,3,3,3,verified,,MARKET_PRICE_CONFLICT,,5.07,37.77,0,37.77,single_observation,"Columbia Replacement 14"" Blade for Tomahawk",35.00,0,35.00,single_observation,"Columbia Replacement 14"" Blade for Tomahawk",40.07,0,40.07,single_observation,Columbia 14 in. Replacement Blade for Tomahawk Smoothing Blade
columbia::sb2-18,Columbia Tools,sb2-18,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,4.00,43.35,0,43.35,single_observation,"Columbia Replacement 18"" Blade for Tomahawk",,0,,,,47.35,0,47.35,single_observation,Columbia 18 in. Replacement Blade for Tomahawk Smoothing Blade
columbia::sb2-24,Columbia Tools,sb2-24,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,4.64,50.00,0,50.00,single_observation,"Columbia Replacement 24"" Blade for Tomahawk",,0,,,,54.64,0,54.64,single_observation,Columbia 24 in. Replacement Blade for Tomahawk Smoothing Blade
columbia::sb2-32,Columbia Tools,sb2-32,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,3.55,58.37,0,58.37,single_observation,"Columbia Replacement 32"" Blade for Tomahawk",,0,,,,61.92,0,61.92,single_observation,Columbia 32 in. Replacement Blade for Tomahawk Smoothing Blade
columbia::sb2-40,Columbia Tools,sb2-40,3,3,3,2,verified,,MARKET_PRICE_CONFLICT,,6.49,70.00,0,70.00,single_observation,"Columbia Replacement 40"" Blade for Tomahawk",70.00,0,70.00,single_observation,"Columbia Replacement 40"" Blade for Tomahawk",76.49,0,76.49,single_observation,Columbia 40 in. Replacement Blade for Tomahawk Smoothing Blade
columbia::sb2-48,Columbia Tools,sb2-48,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,3.35,73.35,0,73.35,single_observation,"Columbia Replacement 48"" Blade for Tomahawk",70.00,0,70.00,single_observation,"Columbia Replacement 48"" Blade for Tomahawk",,0,,,
columbia::sb2-7,Columbia Tools,sb2-7,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.06,17.16,0,17.16,single_observation,"Columbia Replacement 7"" Blade for Tomahawk",,0,,,,18.22,0,18.22,single_observation,Columbia 7 in. Replacement Blade for Tomahawk Smoothing Blade
columbia::ssb10,Columbia Tools,ssb10,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,5.00,34.99,0,34.99,single_observation,"Columbia 10"" Sabre Smoothing Blade",29.99,0,29.99,single_observation,"Columbia Sabre Smoothing Blade 10""",,0,,,
columbia::ssb12,Columbia Tools,ssb12,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,11.00,42.99,0,42.99,single_observation,"Columbia 12"" Sabre Smoothing Blade",31.99,0,31.99,single_observation,"Columbia Sabre Smoothing Blade 12""",,0,,,
columbia::ssb14,Columbia Tools,ssb14,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,17.00,49.99,0,49.99,single_observation,"Columbia 14"" Sabre Smoothing Blade",32.99,0,32.99,single_observation,"Columbia Sabre Smoothing Blade 14""",,0,,,
columbia::ssb16,Columbia Tools,ssb16,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,19.00,57.99,0,57.99,single_observation,"Columbia 16"" Sabre Smoothing Blade",38.99,0,38.99,single_observation,"Columbia Sabre Smoothing Blade 16""",,0,,,
columbia::ssb18,Columbia Tools,ssb18,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,20.00,64.99,0,64.99,single_observation,"Columbia 18"" Sabre Smoothing Blade",44.99,0,44.99,single_observation,"Columbia Sabre Smoothing Blade 18""",,0,,,
columbia::ssb24,Columbia Tools,ssb24,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,27.00,86.99,0,86.99,single_observation,"Columbia 24"" Sabre Smoothing Blade",59.99,0,59.99,single_observation,"Columbia Sabre Smoothing Blade 24""",,0,,,
columbia::ssb32,Columbia Tools,ssb32,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,41.00,115.99,0,115.99,single_observation,"Columbia 32"" Sabre Smoothing Blade",74.99,0,74.99,single_observation,"Columbia Sabre Smoothing Blade 32""",,0,,,
columbia::ssb40,Columbia Tools,ssb40,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,45.00,144.99,0,144.99,single_observation,"Columbia 40"" Sabre Smoothing Blade",99.99,0,99.99,single_observation,"Columbia Sabre Smoothing Blade 40""",,0,,,
columbia::ssb48,Columbia Tools,ssb48,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,38.00,167.99,0,167.99,single_observation,"Columbia 48"" Sabre Smoothing Blade",129.99,0,129.99,single_observation,"Columbia Sabre Smoothing Blade 48""",,0,,,
columbia::ssb7,Columbia Tools,ssb7,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,6.00,25.99,0,25.99,single_observation,"Columbia 7"" Sabre Smoothing Blade",19.99,0,19.99,single_observation,"Columbia Sabre Smoothing Blade 7""",,0,,,
columbia::tbbf,Columbia Tools,tbbf,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.28,75.99,0,75.99,single_observation,Columbia Tall Boy Box Filler,,0,,,,75.71,0,75.71,single_observation,Columbia Tall Boy Box Filler
columbia::tbmp,Columbia Tools,tbmp,3,3,3,3,verified,,MARKET_PRICE_CONFLICT,,0.92,492.99,0,492.99,single_observation,Columbia Tall Boy Loading Pump,492.08,0,492.08,single_observation,Columbia Tall Boy Loading Pump,492.07,0,492.07,single_observation,Columbia Tall Boy Mud Pump
columbia::ts,Columbia Tools,ts,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.67,5746.99,0,5746.99,single_observation,Columbia Tactical Set,,0,,,,5746.32,0,5746.32,single_observation,Columbia Tactical Set
columbia::tsb-10,Columbia Tools,tsb-10,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.75,56.99,0,56.99,single_observation,"Columbia 10"" Tomahawk Smoothing Blade",56.24,0,56.24,single_observation,"Columbia 10"" Tomahawk Smoothing Blade",,0,,,
columbia::tsb-12,Columbia Tools,tsb-12,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.18,64.99,0,64.99,single_observation,"Columbia 12"" Tomahawk Smoothing Blade",63.81,0,63.81,single_observation,"Columbia 12"" Tomahawk Smoothing Blade",,0,,,
columbia::tsb-14,Columbia Tools,tsb-14,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.28,75.99,0,75.99,single_observation,"Columbia 14"" Tomahawk Smoothing Blade",75.71,0,75.71,single_observation,"Columbia 14"" Tomahawk Smoothing Blade",,0,,,
columbia::tsb-18,Columbia Tools,tsb-18,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.47,86.99,0,86.99,single_observation,"Columbia 18"" Tomahawk Smoothing Blade",86.52,0,86.52,single_observation,"Columbia 18"" Tomahawk Smoothing Blade",,0,,,
columbia::tsb-24,Columbia Tools,tsb-24,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.17,103.99,0,103.99,single_observation,"Columbia 24"" Tomahawk Smoothing Blade",103.82,0,103.82,single_observation,"Columbia 24"" Tomahawk Smoothing Blade",,0,,,
columbia::tsb-32,Columbia Tools,tsb-32,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.78,122.99,0,122.99,single_observation,"Columbia 32"" Tomahawk Smoothing Blade",122.21,0,122.21,single_observation,"Columbia 32"" Tomahawk Smoothing Blade",,0,,,
columbia::tsb-40,Columbia Tools,tsb-40,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,3.58,154.99,0,154.99,single_observation,"Columbia 40"" Tomahawk Smoothing Blade",151.41,0,151.41,single_observation,"Columbia 40"" Tomahawk Smoothing Blade",,0,,,
columbia::tsb-48,Columbia Tools,tsb-48,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.91,200.99,0,200.99,single_observation,"Columbia 48"" Tomahawk Smoothing Blade",200.08,0,200.08,single_observation,"Columbia 48"" Tomahawk Smoothing Blade",,0,,,
columbia::tsb-7,Columbia Tools,tsb-7,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.65,44.99,0,44.99,single_observation,"Columbia 7"" Tomahawk Smoothing Blade",44.34,0,44.34,single_observation,"Columbia 7"" Tomahawk Smoothing Blade",,0,,,
surpro::s1-a-2640,SurPro,s1-a-2640,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,25.00,,0,,,,305.00,0,305.00,single_observation,"Surpro 26-40"" S1 Aluminum Single Sided Drywall Stilts",330.00,0,330.00,single_observation,SurPro S1 Aluminum Drywall Stilts (Adjustable Height 26-40 in.)
surpro::ss1004,SurPro,ss1004,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,10.10,,0,,,,38.50,0,38.50,single_observation,Sur-Pro Spring Kit,28.40,0,28.40,single_observation,SurPro Stilt Spring Kit
surpro::ss1007,SurPro,ss1007,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,7.00,,0,,,,22.00,0,22.00,single_observation,Sur-Stilt Plastic Sleeve Kit - SS1007,15.00,0,15.00,single_observation,SurPro Stilt Plastic Sleeve Kit
surpro::ss1008,SurPro,ss1008,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,7.99,,0,,,,19.99,0,19.99,single_observation,Sur-Pro Wing Bolt Kit (4 Pack),12.00,0,12.00,single_observation,SurPro Stilt Wing Bolt Kit
surpro::ss1009,SurPro,ss1009,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.50,,0,,,,15.50,0,15.50,single_observation,Sur-Stilt Heel Bracket Kit,15.00,0,15.00,single_observation,SurPro Stilt Heel Bracket Kit
surpro::ss1010l,SurPro,ss1010l,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,5.63,,0,,,,42.73,0,42.73,single_observation,Sur-Pro S2 Stilt Leg Band Kit (Left) - SS1010L,37.10,0,37.10,single_observation,SurPro 2 Stilt Leg Band Kit (Left)
surpro::ss1010r,SurPro,ss1010r,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,5.63,,0,,,,42.73,0,42.73,single_observation,Sur-Pro S2 Stilt Leg Band Kit (Right) - SS1010R,37.10,0,37.10,single_observation,SurPro 2 Stilt Leg Band Kit (Right)
surpro::ss1011,SurPro,ss1011,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,2.90,,0,,,,21.50,0,21.50,single_observation,Sur-Pro Strap Kit - SS1011,18.60,0,18.60,single_observation,SurPro 2 Stilt Leg Strap Kit
tapetech::050003,TapeTech,050003,3,3,3,3,verified,,MARKET_PRICE_CONFLICT,,0.56,5.34,0,5.34,single_observation,TapeTech Control Valve Wiper 050003,5.60,0,5.60,single_observation,Tapetech 050003 - Control Valve Wiper,5.90,0,5.90,single_observation,"TapeTech WIPER,CONTROL VALVE (TAPE-050003)"
tapetech::050004,TapeTech,050004,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.28,14.09,0,14.09,single_observation,TapeTech Wiper Retainer 050004,,0,,,,14.37,0,14.37,single_observation,TapeTech WIPER RETAINER (TAPE-050004)
tapetech::050009f,TapeTech,050009f,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,8.12,26.16,0,26.16,single_observation,TapeTech Spring Holder 050009F,18.04,0,18.04,single_observation,SPRING HOLDER,,0,,,
tapetech::050017,TapeTech,050017,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.06,4.89,0,4.89,single_observation,TapeTech Collar Bushing 050017,,0,,,,4.95,0,4.95,single_observation,TapeTech COLLAR BUSHING (TAPE-050017)
tapetech::050019,TapeTech,050019,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.46,23.69,0,23.69,single_observation,TapeTech Disengaging Cam 050019,,0,,,,24.15,0,24.15,single_observation,TapeTech DISENGAGING CAM (TAPE-050019)
tapetech::050023f,TapeTech,050023f,3,3,3,3,verified,,MARKET_PRICE_CONFLICT,,1.53,7.39,0,7.39,single_observation,TapeTech Spacer Bar 050023F,6.04,0,6.04,single_observation,TapeTech Spacer Bar - 050023,7.57,0,7.57,single_observation,TapeTech SPACER (TAPE-050023F)
tapetech::050027,TapeTech,050027,3,3,3,3,verified,,MARKET_PRICE_CONFLICT,,0.21,7.19,0,7.19,single_observation,TapeTech Needle Holder Lock 050027,7.40,0,7.40,single_observation,Needle Holder Lock - 050027,7.35,0,7.35,single_observation,TapeTech NEEDLE HOLDER LOCK (TAPE-050027)
tapetech::050030,TapeTech,050030,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.56,32.39,0,32.39,single_observation,TapeTech Magnet 050030,,0,,,,32.95,0,32.95,single_observation,TapeTech Automatic Taper Magnet
tapetech::050031,TapeTech,050031,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.18,8.29,0,8.29,single_observation,TapeTech Gooser Bushing 050031,,0,,,,8.47,0,8.47,single_observation,TapeTech GOOSER BUSHING - REPAIR ONLY (TAPE-050031)
tapetech::050034f,TapeTech,050034f,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.26,14.49,0,14.49,single_observation,TapeTech Disengaging Rod 050034F,,0,,,,14.75,0,14.75,single_observation,TapeTech DISENGAGING ROD   (TAPE-050034F)
tapetech::050036,TapeTech,050036,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,4.58,17.83,0,17.83,single_observation,TapeTech Bracket Base 050036,13.25,0,13.25,single_observation,Taper Bracket Base - CT87A,,0,,,
tapetech::050041f,TapeTech,050041f,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.26,,0,,,,42.61,0,42.61,single_observation,Disengaging Rod Bearing - 050041,42.35,0,42.35,single_observation,TapeTech DISENGAGING ROD BEARING (TAPE-050041F)
