row_number,sku,type,name,parent_sku,current_categories,proposed_categories,disposition,evidence_basis,requires_review,notes
668,CF30COMBO,variation,"TapeTech Combo Corner Flusher - 3""",TT-COMBO-CORNER-FLUSHER,Taping & Finishing Tools > Semi-Automatic Taping Tools > Corner Flushers,Taping & Finishing Tools > Semi-Automatic Taping Tools > Corner Flushers,inherited_from_parent,exact parent SKU TT-COMBO-CORNER-FLUSHER; approved target taxonomy + current functional leaf,0,
669,CF35COMBO,variation,"TapeTech Combo Corner Flusher - 3.5""",TT-COMBO-CORNER-FLUSHER,Taping & Finishing Tools > Semi-Automatic Taping Tools > Corner Flushers,Taping & Finishing Tools > Semi-Automatic Taping Tools > Corner Flushers,inherited_from_parent,exact parent SKU TT-COMBO-CORNER-FLUSHER; approved target taxonomy + current functional leaf,0,
670,CF40COMBO,variation,"TapeTech Combo Corner Flusher - 4""",TT-COMBO-CORNER-FLUSHER,Taping & Finishing Tools > Semi-Automatic Taping Tools > Corner Flushers,Taping & Finishing Tools > Semi-Automatic Taping Tools > Corner Flushers,inherited_from_parent,exact parent SKU TT-COMBO-CORNER-FLUSHER; approved target taxonomy + current functional leaf,0,
671,TT-COMPOUND-TUBE,variable,TapeTech Compound Tube,,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Tubes,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Tubes,deterministic_mapping,approved target taxonomy + current functional leaf,0,
672,CT24TT,variation,"TapeTech Compound Tube - 24""",TT-COMPOUND-TUBE,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Tubes,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Tubes,inherited_from_parent,exact parent SKU TT-COMPOUND-TUBE; approved target taxonomy + current functional leaf,0,
673,CT36TT,variation,"TapeTech Compound Tube - 36""",TT-COMPOUND-TUBE,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Tubes,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Tubes,inherited_from_parent,exact parent SKU TT-COMPOUND-TUBE; approved target taxonomy + current functional leaf,0,
674,CT42TT,variation,"TapeTech Compound Tube - 42""",TT-COMPOUND-TUBE,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Tubes,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Tubes,inherited_from_parent,exact parent SKU TT-COMPOUND-TUBE; approved target taxonomy + current functional leaf,0,
675,TT-CORNER-APPLICATOR,variable,TapeTech Corner Applicator,,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,deterministic_mapping,approved target taxonomy + current functional leaf,0,
676,CA07TT,variation,"TapeTech Corner Applicator - 7""",TT-CORNER-APPLICATOR,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,inherited_from_parent,exact parent SKU TT-CORNER-APPLICATOR; approved target taxonomy + current functional leaf,0,
677,CA08TT,variation,"TapeTech Corner Applicator - 8""",TT-CORNER-APPLICATOR,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,inherited_from_parent,exact parent SKU TT-CORNER-APPLICATOR; approved target taxonomy + current functional leaf,0,
678,TT-CORNER-FINISHER,variable,TapeTech Corner Finisher,,Taping & Finishing Tools > Automatic Taping Tools > Angle Heads & Corner Finishers,Taping & Finishing Tools > Automatic Taping Tools > Angle Heads & Corner Finishers,deterministic_mapping,approved target taxonomy + current functional leaf,0,
679,40XTT,variation,"TapeTech Corner Finisher - 2""",TT-CORNER-FINISHER,Taping & Finishing Tools > Automatic Taping Tools > Angle Heads & Corner Finishers,Taping & Finishing Tools > Automatic Taping Tools > Angle Heads & Corner Finishers,inherited_from_parent,exact parent SKU TT-CORNER-FINISHER; approved target taxonomy + current functional leaf,0,
680,42TT,variation,"TapeTech Corner Finisher - 2.5""",TT-CORNER-FINISHER,Taping & Finishing Tools > Automatic Taping Tools > Angle Heads & Corner Finishers,Taping & Finishing Tools > Automatic Taping Tools > Angle Heads & Corner Finishers,inherited_from_parent,exact parent SKU TT-CORNER-FINISHER; approved target taxonomy + current functional leaf,0,
681,48TT,variation,"TapeTech Corner Finisher - 3"" EasyRoll® Adjustable",TT-CORNER-FINISHER,Taping & Finishing Tools > Automatic Taping Tools > Angle Heads & Corner Finishers,Taping & Finishing Tools > Automatic Taping Tools > Angle Heads & Corner Finishers,inherited_from_parent,exact parent SKU TT-CORNER-FINISHER; approved target taxonomy + current functional leaf,0,
682,48XTT,variation,"TapeTech Corner Finisher - 3.5"" EasyRoll® Adjustable",TT-CORNER-FINISHER,Taping & Finishing Tools > Automatic Taping Tools > Angle Heads & Corner Finishers,Taping & Finishing Tools > Automatic Taping Tools > Angle Heads & Corner Finishers,inherited_from_parent,exact parent SKU TT-CORNER-FINISHER; approved target taxonomy + current functional leaf,0,
683,TT-CORNER-ROLLER,variable,TapeTech Corner Roller,,Taping & Finishing Tools > Automatic Taping Tools > Corner Rollers,Taping & Finishing Tools > Automatic Taping Tools > Corner Rollers,deterministic_mapping,approved target taxonomy + current functional leaf,0,
684,15TTE,variation,TapeTech Corner Roller - Inside Corner,TT-CORNER-ROLLER,Taping & Finishing Tools > Automatic Taping Tools > Corner Rollers,Taping & Finishing Tools > Automatic Taping Tools > Corner Rollers,inherited_from_parent,exact parent SKU TT-CORNER-ROLLER; approved target taxonomy + current functional leaf,0,
685,17TT,variation,TapeTech Corner Roller - Outside Corner,TT-CORNER-ROLLER,Taping & Finishing Tools > Automatic Taping Tools > Corner Rollers,Taping & Finishing Tools > Automatic Taping Tools > Corner Rollers,inherited_from_parent,exact parent SKU TT-CORNER-ROLLER; approved target taxonomy + current functional leaf,0,
686,17TTE,variation,TapeTech Corner Roller - Flex Tape Outside Corner,TT-CORNER-ROLLER,Taping & Finishing Tools > Automatic Taping Tools > Corner Rollers,Taping & Finishing Tools > Automatic Taping Tools > Corner Rollers,inherited_from_parent,exact parent SKU TT-CORNER-ROLLER; approved target taxonomy + current functional leaf,0,
687,TT-COVE-APPLICATOR-HEAD,variable,TapeTech Cove Applicator Head,,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,deterministic_mapping,approved target taxonomy + current functional leaf,0,
688,CH55TT,variation,TapeTech Cove Applicator Head - 55 mm,TT-COVE-APPLICATOR-HEAD,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,inherited_from_parent,exact parent SKU TT-COVE-APPLICATOR-HEAD; approved target taxonomy + current functional leaf,0,
689,CH75TT,variation,TapeTech Cove Applicator Head - 75 mm,TT-COVE-APPLICATOR-HEAD,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,inherited_from_parent,exact parent SKU TT-COVE-APPLICATOR-HEAD; approved target taxonomy + current functional leaf,0,
690,CH83TT,variation,TapeTech Cove Applicator Head - 83 mm,TT-COVE-APPLICATOR-HEAD,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,inherited_from_parent,exact parent SKU TT-COVE-APPLICATOR-HEAD; approved target taxonomy + current functional leaf,0,
691,CH90TT,variation,TapeTech Cove Applicator Head - 90 mm,TT-COVE-APPLICATOR-HEAD,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,inherited_from_parent,exact parent SKU TT-COVE-APPLICATOR-HEAD; approved target taxonomy + current functional leaf,0,
692,TT-DIRECT-CORNER-FLUSHER,variable,TapeTech Direct Corner Flusher,,Taping & Finishing Tools > Semi-Automatic Taping Tools > Corner Flushers,Taping & Finishing Tools > Semi-Automatic Taping Tools > Corner Flushers,deterministic_mapping,approved target taxonomy + current functional leaf,0,
693,CF25TT,variation,"TapeTech Direct Corner Flusher - 2.5""",TT-DIRECT-CORNER-FLUSHER,Taping & Finishing Tools > Semi-Automatic Taping Tools > Corner Flushers,Taping & Finishing Tools > Semi-Automatic Taping Tools > Corner Flushers,inherited_from_parent,exact parent SKU TT-DIRECT-CORNER-FLUSHER; approved target taxonomy + current functional leaf,0,
694,CF30TT,variation,"TapeTech Direct Corner Flusher - 3""",TT-DIRECT-CORNER-FLUSHER,Taping & Finishing Tools > Semi-Automatic Taping Tools > Corner Flushers,Taping & Finishing Tools > Semi-Automatic Taping Tools > Corner Flushers,inherited_from_parent,exact parent SKU TT-DIRECT-CORNER-FLUSHER; approved target taxonomy + current functional leaf,0,
695,CF35TT,variation,"TapeTech Direct Corner Flusher - 3.5""",TT-DIRECT-CORNER-FLUSHER,Taping & Finishing Tools > Semi-Automatic Taping Tools > Corner Flushers,Taping & Finishing Tools > Semi-Automatic Taping Tools > Corner Flushers,inherited_from_parent,exact parent SKU TT-DIRECT-CORNER-FLUSHER; approved target taxonomy + current functional leaf,0,
696,CF40TT,variation,"TapeTech Direct Corner Flusher - 4""",TT-DIRECT-CORNER-FLUSHER,Taping & Finishing Tools > Semi-Automatic Taping Tools > Corner Flushers,Taping & Finishing Tools > Semi-Automatic Taping Tools > Corner Flushers,inherited_from_parent,exact parent SKU TT-DIRECT-CORNER-FLUSHER; approved target taxonomy + current functional leaf,0,
697,TT-EASYCLEAN-AUTOMATIC-TAPER,variable,TapeTech EasyClean® Automatic Taper,,Taping & Finishing Tools > Automatic Taping Tools > Automatic Tapers,Taping & Finishing Tools > Automatic Taping Tools > Automatic Tapers,deterministic_mapping,approved target taxonomy + current functional leaf,0,
698,03TT,variation,"TapeTech EasyClean® Automatic Taper - Mini-Taper 40.5""",TT-EASYCLEAN-AUTOMATIC-TAPER,Taping & Finishing Tools > Automatic Taping Tools > Automatic Tapers,Taping & Finishing Tools > Automatic Taping Tools > Automatic Tapers,inherited_from_parent,exact parent SKU TT-EASYCLEAN-AUTOMATIC-TAPER; approved target taxonomy + current functional leaf,0,
699,07TT,variation,TapeTech EasyClean® Automatic Taper - Standard,TT-EASYCLEAN-AUTOMATIC-TAPER,Taping & Finishing Tools > Automatic Taping Tools > Automatic Tapers,Taping & Finishing Tools > Automatic Taping Tools > Automatic Tapers,inherited_from_parent,exact parent SKU TT-EASYCLEAN-AUTOMATIC-TAPER; approved target taxonomy + current functional leaf,0,
700,07TT-C,variation,TapeTech EasyClean® Automatic Taper - Carbon Fiber,TT-EASYCLEAN-AUTOMATIC-TAPER,Taping & Finishing Tools > Automatic Taping Tools > Automatic Tapers,Taping & Finishing Tools > Automatic Taping Tools > Automatic Tapers,inherited_from_parent,exact parent SKU TT-EASYCLEAN-AUTOMATIC-TAPER; approved target taxonomy + current functional leaf,0,
701,TT-EASYCLEAN-FINISHING-BOX,variable,TapeTech EasyClean® Finishing Box,,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,deterministic_mapping,approved target taxonomy + current functional leaf,0,
702,EZ07TT,variation,"TapeTech EasyClean® Finishing Box - 7""",TT-EASYCLEAN-FINISHING-BOX,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,inherited_from_parent,exact parent SKU TT-EASYCLEAN-FINISHING-BOX; approved target taxonomy + current functional leaf,0,
703,EZ10TT,variation,"TapeTech EasyClean® Finishing Box - 10""",TT-EASYCLEAN-FINISHING-BOX,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,inherited_from_parent,exact parent SKU TT-EASYCLEAN-FINISHING-BOX; approved target taxonomy + current functional leaf,0,
704,EZ12TT,variation,"TapeTech EasyClean® Finishing Box - 12""",TT-EASYCLEAN-FINISHING-BOX,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,inherited_from_parent,exact parent SKU TT-EASYCLEAN-FINISHING-BOX; approved target taxonomy + current functional leaf,0,
705,EZ15TT,variation,"TapeTech EasyClean® Finishing Box - 15""",TT-EASYCLEAN-FINISHING-BOX,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,inherited_from_parent,exact parent SKU TT-EASYCLEAN-FINISHING-BOX; approved target taxonomy + current functional leaf,0,
706,TT-EASYCLEAN-PUMP,variable,TapeTech EasyClean® Pump,,Taping & Finishing Tools > Automatic Taping Tools > Loading Pumps,Taping & Finishing Tools > Automatic Taping Tools > Loading Pumps,deterministic_mapping,approved target taxonomy + current functional leaf,0,
707,76TT,variation,TapeTech EasyClean® Pump - Standard,TT-EASYCLEAN-PUMP,Taping & Finishing Tools > Automatic Taping Tools > Loading Pumps,Taping & Finishing Tools > Automatic Taping Tools > Loading Pumps,inherited_from_parent,exact parent SKU TT-EASYCLEAN-PUMP; approved target taxonomy + current functional leaf,0,
708,76TT-CA,variation,TapeTech EasyClean® Pump - Canada,TT-EASYCLEAN-PUMP,Taping & Finishing Tools > Automatic Taping Tools > Loading Pumps,Taping & Finishing Tools > Automatic Taping Tools > Loading Pumps,inherited_from_parent,exact parent SKU TT-EASYCLEAN-PUMP; approved target taxonomy + current functional leaf,0,
709,76XLTT,variation,TapeTech EasyClean® Pump - Extra Long,TT-EASYCLEAN-PUMP,Taping & Finishing Tools > Automatic Taping Tools > Loading Pumps,Taping & Finishing Tools > Automatic Taping Tools > Loading Pumps,inherited_from_parent,exact parent SKU TT-EASYCLEAN-PUMP; approved target taxonomy + current functional leaf,0,
710,TT-EASYFINISH-BOX-HANDLE,variable,TapeTech EasyFinish™ Box Handle,,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,deterministic_mapping,approved target taxonomy + current functional leaf,0,
711,8134TT,variation,"TapeTech EasyFinish™ Box Handle - 34""",TT-EASYFINISH-BOX-HANDLE,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,inherited_from_parent,exact parent SKU TT-EASYFINISH-BOX-HANDLE; approved target taxonomy + current functional leaf,0,
712,8142TT,variation,"TapeTech EasyFinish™ Box Handle - 42""",TT-EASYFINISH-BOX-HANDLE,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,inherited_from_parent,exact parent SKU TT-EASYFINISH-BOX-HANDLE; approved target taxonomy + current functional leaf,0,
713,8154TT,variation,"TapeTech EasyFinish™ Box Handle - 54""",TT-EASYFINISH-BOX-HANDLE,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,inherited_from_parent,exact parent SKU TT-EASYFINISH-BOX-HANDLE; approved target taxonomy + current functional leaf,0,
714,8172TT,variation,"TapeTech EasyFinish™ Box Handle - 72""",TT-EASYFINISH-BOX-HANDLE,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,inherited_from_parent,exact parent SKU TT-EASYFINISH-BOX-HANDLE; approved target taxonomy + current functional leaf,0,
715,TT-FLAT-BOX-HANDLE,variable,TapeTech Flat Box Handle,,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,deterministic_mapping,approved target taxonomy + current functional leaf,0,
716,8034TT,variation,"TapeTech Flat Box Handle - 34""",TT-FLAT-BOX-HANDLE,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,inherited_from_parent,exact parent SKU TT-FLAT-BOX-HANDLE; approved target taxonomy + current functional leaf,0,
717,8042TT,variation,"TapeTech Flat Box Handle - 42""",TT-FLAT-BOX-HANDLE,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,inherited_from_parent,exact parent SKU TT-FLAT-BOX-HANDLE; approved target taxonomy + current functional leaf,0,
718,8054TT,variation,"TapeTech Flat Box Handle - 54""",TT-FLAT-BOX-HANDLE,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,inherited_from_parent,exact parent SKU TT-FLAT-BOX-HANDLE; approved target taxonomy + current functional leaf,0,
719,8072TT,variation,"TapeTech Flat Box Handle - 72""",TT-FLAT-BOX-HANDLE,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,inherited_from_parent,exact parent SKU TT-FLAT-BOX-HANDLE; approved target taxonomy + current functional leaf,0,
720,TT-GOOSENECK,variable,TapeTech Gooseneck,,Taping & Finishing Tools > Automatic Taping Tools > Goosenecks & Box Fillers,Taping & Finishing Tools > Automatic Taping Tools > Goosenecks & Box Fillers,deterministic_mapping,approved target taxonomy + current functional leaf,0,
721,85T,variation,TapeTech Gooseneck - Standard,TT-GOOSENECK,Taping & Finishing Tools > Automatic Taping Tools > Goosenecks & Box Fillers,Taping & Finishing Tools > Automatic Taping Tools > Goosenecks & Box Fillers,inherited_from_parent,exact parent SKU TT-GOOSENECK; approved target taxonomy + current functional leaf,0,
722,85XLTT,variation,TapeTech Gooseneck - Extra Long,TT-GOOSENECK,Taping & Finishing Tools > Automatic Taping Tools > Goosenecks & Box Fillers,Taping & Finishing Tools > Automatic Taping Tools > Goosenecks & Box Fillers,inherited_from_parent,exact parent SKU TT-GOOSENECK; approved target taxonomy + current functional leaf,0,
723,TT-MAXXBOX-HIGH-CAPACITY-FINISHING-BOX,variable,TapeTech MaxxBox® High Capacity Finishing Box,,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,deterministic_mapping,approved target taxonomy + current functional leaf,0,
724,EHC07,variation,"TapeTech MaxxBox® High Capacity Finishing Box - 7""",TT-MAXXBOX-HIGH-CAPACITY-FINISHING-BOX,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,inherited_from_parent,exact parent SKU TT-MAXXBOX-HIGH-CAPACITY-FINISHING-BOX; approved target taxonomy + current functional leaf,0,
725,EHC10,variation,"TapeTech MaxxBox® High Capacity Finishing Box - 10""",TT-MAXXBOX-HIGH-CAPACITY-FINISHING-BOX,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,inherited_from_parent,exact parent SKU TT-MAXXBOX-HIGH-CAPACITY-FINISHING-BOX; approved target taxonomy + current functional leaf,0,
726,EHC12,variation,"TapeTech MaxxBox® High Capacity Finishing Box - 12""",TT-MAXXBOX-HIGH-CAPACITY-FINISHING-BOX,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,inherited_from_parent,exact parent SKU TT-MAXXBOX-HIGH-CAPACITY-FINISHING-BOX; approved target taxonomy + current functional leaf,0,
727,TT-NAIL-SPOTTER,variable,TapeTech Nail Spotter,,Taping & Finishing Tools > Automatic Taping Tools > Nail Spotters,Taping & Finishing Tools > Automatic Taping Tools > Nail Spotters,deterministic_mapping,approved target taxonomy + current functional leaf,0,
728,NS02TT,variation,"TapeTech Nail Spotter - 2""",TT-NAIL-SPOTTER,Taping & Finishing Tools > Automatic Taping Tools > Nail Spotters,Taping & Finishing Tools > Automatic Taping Tools > Nail Spotters,inherited_from_parent,exact parent SKU TT-NAIL-SPOTTER; approved target taxonomy + current functional leaf,0,
729,NS03TT,variation,"TapeTech Nail Spotter - 3""",TT-NAIL-SPOTTER,Taping & Finishing Tools > Automatic Taping Tools > Nail Spotters,Taping & Finishing Tools > Automatic Taping Tools > Nail Spotters,inherited_from_parent,exact parent SKU TT-NAIL-SPOTTER; approved target taxonomy + current functional leaf,0,
730,TT-POWER-ASSIST-MAXXBOX-FINISHING-BOX,variable,TapeTech Power Assist® MaxxBox® Finishing Box,,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,deterministic_mapping,approved target taxonomy + current functional leaf,0,
731,PAHC07,variation,"TapeTech Power Assist® MaxxBox® Finishing Box - 7""",TT-POWER-ASSIST-MAXXBOX-FINISHING-BOX,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,inherited_from_parent,exact parent SKU TT-POWER-ASSIST-MAXXBOX-FINISHING-BOX; approved target taxonomy + current functional leaf,0,
732,PAHC10,variation,"TapeTech Power Assist® MaxxBox® Finishing Box - 10""",TT-POWER-ASSIST-MAXXBOX-FINISHING-BOX,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,inherited_from_parent,exact parent SKU TT-POWER-ASSIST-MAXXBOX-FINISHING-BOX; approved target taxonomy + current functional leaf,0,
733,PAHC12,variation,"TapeTech Power Assist® MaxxBox® Finishing Box - 12""",TT-POWER-ASSIST-MAXXBOX-FINISHING-BOX,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,inherited_from_parent,exact parent SKU TT-POWER-ASSIST-MAXXBOX-FINISHING-BOX; approved target taxonomy + current functional leaf,0,
734,TT-QUICKBOX-QSX-FINISHING-BOX,variable,TapeTech QuickBox® QSX Finishing Box,,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,deterministic_mapping,approved target taxonomy + current functional leaf,0,
735,QB06-QSX,variation,"TapeTech QuickBox® QSX Finishing Box - 6.5""",TT-QUICKBOX-QSX-FINISHING-BOX,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,inherited_from_parent,exact parent SKU TT-QUICKBOX-QSX-FINISHING-BOX; approved target taxonomy + current functional leaf,0,
736,QB08-QSX,variation,"TapeTech QuickBox® QSX Finishing Box - 8.5""",TT-QUICKBOX-QSX-FINISHING-BOX,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,inherited_from_parent,exact parent SKU TT-QUICKBOX-QSX-FINISHING-BOX; approved target taxonomy + current functional leaf,0,
737,TT-SUPPORT-HANDLE,variable,TapeTech Support Handle,,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,deterministic_mapping,approved target taxonomy + current functional leaf,0,
738,FHTT,variation,TapeTech Support Handle - Fiberglass,TT-SUPPORT-HANDLE,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,inherited_from_parent,exact parent SKU TT-SUPPORT-HANDLE; approved target taxonomy + current functional leaf,0,
739,FHTT-CC,variation,TapeTech Support Handle - Closet Crusher Fiberglass,TT-SUPPORT-HANDLE,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,inherited_from_parent,exact parent SKU TT-SUPPORT-HANDLE; approved target taxonomy + current functional leaf,0,
740,XHTT,variation,TapeTech Support Handle - Extension,TT-SUPPORT-HANDLE,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,inherited_from_parent,exact parent SKU TT-SUPPORT-HANDLE; approved target taxonomy + current functional leaf,0,
741,TT-SUPPORT-HANDLE-ADAPTER,variable,TapeTech Support Handle Adapter,,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,deterministic_mapping,approved target taxonomy + current functional leaf,0,
742,CAA-TT,variation,TapeTech Support Handle Adapter - Corner Applicator,TT-SUPPORT-HANDLE-ADAPTER,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,inherited_from_parent,exact parent SKU TT-SUPPORT-HANDLE-ADAPTER; approved target taxonomy + current functional leaf,0,
743,CFA-TT,variation,TapeTech Support Handle Adapter - Corner Finisher,TT-SUPPORT-HANDLE-ADAPTER,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,inherited_from_parent,exact parent SKU TT-SUPPORT-HANDLE-ADAPTER; approved target taxonomy + current functional leaf,0,
744,NSA-TT,variation,TapeTech Support Handle Adapter - Nail Spotter,TT-SUPPORT-HANDLE-ADAPTER,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,inherited_from_parent,exact parent SKU TT-SUPPORT-HANDLE-ADAPTER; approved target taxonomy + current functional leaf,0,
745,TT-WIZARD-COMPACT-FINISHING-BOX-HANDLE,variable,TapeTech Wizard® Compact Finishing Box Handle,,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,deterministic_mapping,approved target taxonomy + current functional leaf,0,
746,8000TT,variation,TapeTech Wizard® Compact Finishing Box Handle - Standard,TT-WIZARD-COMPACT-FINISHING-BOX-HANDLE,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,inherited_from_parent,exact parent SKU TT-WIZARD-COMPACT-FINISHING-BOX-HANDLE; approved target taxonomy + current functional leaf,0,
747,8000TT-PA,variation,TapeTech Wizard® Compact Finishing Box Handle - Power Assist,TT-WIZARD-COMPACT-FINISHING-BOX-HANDLE,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,inherited_from_parent,exact parent SKU TT-WIZARD-COMPACT-FINISHING-BOX-HANDLE; approved target taxonomy + current functional leaf,0,
748,TT-MUDRUNNER,variable,TapeTech MudRunner® Compound Applicator,,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,deterministic_mapping,approved target taxonomy + current functional leaf,0,
749,14TT,variation,TapeTech MudRunner® Compound Applicator - Standard,TT-MUDRUNNER,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,inherited_from_parent,exact parent SKU TT-MUDRUNNER; approved target taxonomy + current functional leaf,0,
750,MR01TT,variation,TapeTech MudRunner® Compound Applicator - Pro,TT-MUDRUNNER,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,inherited_from_parent,exact parent SKU TT-MUDRUNNER; approved target taxonomy + current functional leaf,0,
751,CTA01TT,simple,TapeTech Compound Tube Filler Adapter,,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Tubes,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Tubes,deterministic_mapping,approved target taxonomy + current functional leaf,0,
